Unnamed: 0,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2,lat,lng
858,GS칼텍스,카닥일산주유소,2,DC콤보,경기도,고양시,경기도 고양시 일산동구 백마로 54주유소 출구 안쪽,제한없음,산동구 백마로 54주유소 출구 안쪽,37.6438555808385,126.761811239755
859,GS칼텍스,토당주유소,1,DC콤보,경기도,고양시,경기도 고양시 덕양구 중앙로 637토당주유소,제한없음,양구 중앙로 637토당주유소,37.6272731022008,126.827779782504
860,GS칼텍스,토당주유소,2,DC콤보,경기도,고양시,경기도 고양시 덕양구 중앙로 637토당주유소,제한없음,양구 중앙로 637토당주유소,37.6272731022008,126.827779782504
861,GS칼텍스,평화주유소,1,DC콤보,경기도,수원시,경기도 수원시 팔달구 경수대로 659평화주유소,제한없음,달구 경수대로 659평화주유소(지동 472-1),37.2842559017652,127.027965625071
862,GS칼텍스,평화주유소,2,DC콤보,경기도,수원시,경기도 수원시 팔달구 경수대로 659평화주유소,제한없음,달구 경수대로 659평화주유소(지동 472-1),37.2842559017652,127.027965625071
863,GS칼텍스,호원주유소,1,DC콤보,경기도,의정부시,경기도 의정부시 평화로 317주유소 출구 부근,제한없음,평화로 317주유소 출구 부근(호원동 435),37.7204224036794,127.047211892007
864,GS칼텍스,호원주유소,2,DC콤보,경기도,의정부시,경기도 의정부시 평화로 317주유소 출구 부근,제한없음,평화로 317주유소 출구 부근(호원동 435),37.7204224036794,127.047211892007
876,제주전기자동차서비스,N2WASH 일산전기차충전소,1,DC차데모+DC콤보,경기도,고양시,경기도 고양시 N2WASH 일산전기차충전소,제한없음,,0,0
877,제주전기자동차서비스,N2WASH 일산전기차충전소,2,DC차데모+DC콤보,경기도,고양시,경기도 고양시 N2WASH 일산전기차충전소,제한없음,,0,0
878,제주전기자동차서비스,N2WASH 일산전기차충전소,3,AC완속,경기도,고양시,경기도 고양시 N2WASH 일산전기차충전소,제한없음,,0,0
879,제주전기자동차서비스,N2WASH 일산전기차충전소,4,AC완속,경기도,고양시,경기도 고양시 N2WASH 일산전기차충전소,제한없음,,0,0
880,제주전기자동차서비스,㈜우리은행 시화공단금융센터,1,AC완속,경기도,안산시,경기도 안산시 단원구 정왕천동로 108우리은행),제한없음,원구 정왕천동로 108(710-2 (주)우리은행),37.3222282371315,126.732209164872
881,제주전기자동차서비스,갤럭시무인텔,1,AC완속,경기도,양평군,경기도 양평군 서종면 소근리1길 5,제한없음,종면 소근리1길 5,37.632102027277,127.360895563693
882,제주전기자동차서비스,갤럭시무인텔,2,AC완속,경기도,양평군,경기도 양평군 서종면 소근리1길 5,제한없음,종면 소근리1길 5,37.632102027277,127.360895563693
883,제주전기자동차서비스,계정횟집,1,AC완속,경기도,양평군,경기도 양평군 양동면 양서북로 666-13,제한없음,동면 양서북로 666-13,37.4689560139423,127.774671855569
884,제주전기자동차서비스,계정횟집,2,AC완속,경기도,양평군,경기도 양평군 양동면 양서북로 666-13,제한없음,동면 양서북로 666-13,37.4689560139423,127.774671855569
885,제주전기자동차서비스,골든모텔,1,AC완속,경기도,안성시,경기도 안성시 일죽면 서동대로 7669-5,제한없음,죽면 서동대로 7669-5,37.103989341232,127.492223093123
886,제주전기자동차서비스,골든모텔,2,AC완속,경기도,안성시,경기도 안성시 일죽면 서동대로 7669-5,제한없음,죽면 서동대로 7669-5,37.103989341232,127.492223093123
887,제주전기자동차서비스,광교테크노프라자,1,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 영통구 창룡대로256번길 41광교테크노프라자,제한없음,통구 창룡대로256번길 41광교테크노프라자,37.2959921812999,127.038587068971
888,제주전기자동차서비스,광교테크노프라자,2,AC완속,경기도,수원시,경기도 수원시 영통구 창룡대로256번길 41광교테크노프라자,제한없음,통구 창룡대로256번길 41광교테크노프라자,37.2959921812999,127.038587068971
889,제주전기자동차서비스,구리수택행복주택 공영주차장,1,DC차데모+AC3상+DC콤보,경기도,구리시,경기도 구리시 체육관로74번길 67,제한없음,육관로74번길 67(구리수택 행복주택),37.5913895943183,127.141604867323
891,제주전기자동차서비스,남이섬꼬꼬춘천닭갈비,1,AC완속,경기도,가평군,경기도 가평군 가평읍 북한강변로 1045,제한없음,평읍 북한강변로 1045,37.8058997596323,127.524903737726
892,제주전기자동차서비스,남이섬꼬꼬춘천닭갈비,2,AC완속,경기도,가평군,경기도 가평군 가평읍 북한강변로 1045,제한없음,평읍 북한강변로 1045,37.8058997596323,127.524903737726
893,제주전기자동차서비스,능곡장미8차아파트,1,AC완속,경기도,고양시,경기도 고양시 덕양구 행당로11번길 25-6,제한없음,양구 행당로11번길 25-6,37.6213742564273,126.82630452953
896,제주전기자동차서비스,데데아호텔,1,AC완속,경기도,파주시,경기도 파주시 탄현면 필승로 487-43,제한없음,현면 필승로 487-43,37.784505061507,126.686908122232
897,제주전기자동차서비스,데데아호텔,2,AC완속,경기도,파주시,경기도 파주시 탄현면 필승로 487-43,제한없음,현면 필승로 487-43,37.784505061507,126.686908122232
898,제주전기자동차서비스,동일자동차공업사,1,AC완속,경기도,양주시,경기도 양주시 화합로1325번길 123-18,제한없음,합로1325번길 123-18,37.8531513981724,127.06134376038
899,제주전기자동차서비스,동일자동차공업사,2,AC완속,경기도,양주시,경기도 양주시 화합로1325번길 123-18,제한없음,합로1325번길 123-18,37.8531513981724,127.06134376038
911,제주전기자동차서비스,밤가시마을건영6단지,3,AC완속,경기도,고양시,경기도 고양시 일산동구 산두로 210,제한없음,산동구 산두로 210,37.6751501565734,126.781515661933
912,제주전기자동차서비스,벨리타모텔,1,AC완속,경기도,파주시,경기도 파주시 탄현면 새오리로161번길 53-28,제한없음,현면 새오리로161번길 53-28,37.7986881388333,126.683877188444
913,제주전기자동차서비스,벨리타모텔,2,AC완속,경기도,파주시,경기도 파주시 탄현면 새오리로161번길 53-28,제한없음,현면 새오리로161번길 53-28,37.7986881388333,126.683877188444
916,제주전기자동차서비스,설악면 공영주차장,1,DC차데모+AC3상+DC콤보,경기도,가평군,경기도 가평군 설악면 신천리 115-4,제한없음,악면 신천리 115-4,37.6779912669476,127.494184326126
917,제주전기자동차서비스,성균관스토어,1,AC완속,경기도,수원시,경기도 수원시 장안구 율전로64번길 46,제한없음,안구 율전로64번길 46,37.2956104917976,126.968703752537
918,제주전기자동차서비스,성균관스토어,2,AC완속,경기도,수원시,경기도 수원시 장안구 율전로64번길 46,제한없음,안구 율전로64번길 46,37.2956104917976,126.968703752537
921,제주전기자동차서비스,세븐일레븐 양평6번국도점,1,AC완속,경기도,양평군,경기도 양평군 옥천면 경강로 1519,제한없음,천면 경강로 1519(옥천리 872-3),37.5079429783043,127.451544939825
922,제주전기자동차서비스,세븐일레븐 양평6번국도점,2,AC완속,경기도,양평군,경기도 양평군 옥천면 경강로 1519,제한없음,천면 경강로 1519(옥천리 872-3),37.5079429783043,127.451544939825
925,제주전기자동차서비스,스위스모텔,1,AC완속,경기도,안산시,경기도 안산시 상록구 영화5길 1,제한없음,록구 영화5길 1,37.2798290643155,126.849483641904
926,제주전기자동차서비스,스위스모텔,2,AC완속,경기도,안산시,경기도 안산시 상록구 영화5길 1,제한없음,록구 영화5길 1,37.2798290643155,126.849483641904
927,제주전기자동차서비스,시크릿호텔,1,AC완속,경기도,파주시,경기도 파주시 탄현면 엘씨디로241번길 50-3,제한없음,현면 엘씨디로241번길 50-3,37.8097184593557,126.75712984624
928,제주전기자동차서비스,시크릿호텔,2,AC완속,경기도,파주시,경기도 파주시 탄현면 엘씨디로241번길 50-3,제한없음,현면 엘씨디로241번길 50-3,37.8097184593557,126.75712984624
929,제주전기자동차서비스,시흥플랑드르,1,DC차데모+AC3상+DC콤보,경기도,시흥시,경기도 시흥시 장현능곡로 155,제한없음,현능곡로 155(시흥 플랑드르),37.3710521503438,126.807314112056
930,제주전기자동차서비스,시흥플랑드르,2,AC완속,경기도,시흥시,경기도 시흥시 장현능곡로 155,제한없음,현능곡로 155(시흥 플랑드르),37.3710521503438,126.807314112056
931,제주전기자동차서비스,시흥플랑드르,3,AC완속,경기도,시흥시,경기도 시흥시 장현능곡로 155,제한없음,현능곡로 155(시흥 플랑드르),37.3710521503438,126.807314112056
932,제주전기자동차서비스,시흥플랑드르,4,AC완속,경기도,시흥시,경기도 시흥시 장현능곡로 155,제한없음,현능곡로 155(시흥 플랑드르),37.3710521503438,126.807314112056
933,제주전기자동차서비스,신내장어구이,1,AC완속,경기도,양평군,경기도 양평군 개군면 공서울길 57,제한없음,군면 공서울길 57,37.4674312367024,127.534083560275
934,제주전기자동차서비스,신내장어구이,2,AC완속,경기도,양평군,경기도 양평군 개군면 공서울길 57,제한없음,군면 공서울길 57,37.4674312367024,127.534083560275
935,제주전기자동차서비스,아름다운자전거,1,AC완속,경기도,고양시,경기도 고양시 일산동구 장항로 3,제한없음,산동구 장항로 3,37.6318879844683,126.793294604917
936,제주전기자동차서비스,아이비스테이호텔,1,AC완속,경기도,수원시,경기도 수원시 팔달구 갓매산로76번길 9,제한없음,달구 갓매산로76번길 9,37.2704433533314,127.002348824499
937,제주전기자동차서비스,아이비스테이호텔,2,AC완속,경기도,수원시,경기도 수원시 팔달구 갓매산로76번길 9,제한없음,달구 갓매산로76번길 9,37.2704433533314,127.002348824499
939,제주전기자동차서비스,에덴파크모텔,1,AC완속,경기도,안성시,경기도 안성시 공도읍 전원길 62-5,제한없음,도읍 전원길 62-5,37.0182598441573,127.20983333185
940,제주전기자동차서비스,에덴파크모텔,2,AC완속,경기도,안성시,경기도 안성시 공도읍 전원길 62-5,제한없음,도읍 전원길 62-5,37.0182598441573,127.20983333185
943,제주전기자동차서비스,에스파워,1,AC완속,경기도,안산시,경기도 안산시 단원구 엠티브이2로 14,제한없음,원구 엠티브이2로 14(원시동 839),37.2941821085694,126.775993129594
944,제주전기자동차서비스,에스파워,2,AC완속,경기도,안산시,경기도 안산시 단원구 엠티브이2로 14,제한없음,원구 엠티브이2로 14(원시동 839),37.2941821085694,126.775993129594
945,제주전기자동차서비스,에이제이카리안디투디 수원센터,1,AC완속,경기도,수원시,경기도 수원시 영통구 매영로 219-8,제한없음,통구 매영로 219-8(원천동 362-11),37.2614710410795,127.064393757343
946,제주전기자동차서비스,에이치엔티차량기술대물손해사정,1,AC완속,경기도,수원시,경기도 수원시 권선구 호매실로 104번길 23-37,제한없음,선구 호매실로 104번길 23-37(호매실동 1412-4),37.256114156135,126.960970661047
949,제주전기자동차서비스,옛날시골밥상,1,AC완속,경기도,파주시,경기도 파주시 탄현면 새오리로 110,제한없음,현면 새오리로 110,37.793952307072,126.686153891656
950,제주전기자동차서비스,옛날시골밥상,2,AC완속,경기도,파주시,경기도 파주시 탄현면 새오리로 110,제한없음,현면 새오리로 110,37.793952307072,126.686153891656
953,제주전기자동차서비스,요나루키,1,AC완속,경기도,파주시,경기도 파주시 탄현면 헤이리마을길 82-138,제한없음,현면 헤이리마을길 82-138,37.7882782471622,126.702865920782
954,제주전기자동차서비스,요나루키,2,AC완속,경기도,파주시,경기도 파주시 탄현면 헤이리마을길 82-138,제한없음,현면 헤이리마을길 82-138,37.7882782471622,126.702865920782
955,제주전기자동차서비스,원조곰탕사골,1,AC완속,경기도,가평군,경기도 가평군 가평읍 가화로 394,제한없음,평읍 가화로 394,37.8533826461418,127.506773367661
956,제주전기자동차서비스,원조곰탕사골,2,AC완속,경기도,가평군,경기도 가평군 가평읍 가화로 394,제한없음,평읍 가화로 394,37.8533826461418,127.506773367661
957,제주전기자동차서비스,위더스요양병원,1,AC완속,경기도,광주시,경기도 광주시 초월읍 경충대로 974-56,제한없음,월읍 경충대로 974-56,37.3663681553009,127.312480168354
958,제주전기자동차서비스,위더스요양병원,2,AC완속,경기도,광주시,경기도 광주시 초월읍 경충대로 974-56,제한없음,월읍 경충대로 974-56,37.3663681553009,127.312480168354
961,제주전기자동차서비스,자이자동차세상,1,AC완속,경기도,양주시,경기도 양주시 삼숭로 14-35,제한없음,숭로 14-35(삼숭동 226),37.7952114546514,127.101789293501
962,제주전기자동차서비스,잣향기푸른숲펜션,1,AC완속,경기도,가평군,경기도 가평군 상면 축령로 171-24,제한없음,면 축령로 171-24,37.7748289400442,127.356143792199
963,제주전기자동차서비스,잣향기푸른숲펜션,2,AC완속,경기도,가평군,경기도 가평군 상면 축령로 171-24,제한없음,면 축령로 171-24,37.7748289400442,127.356143792199
964,제주전기자동차서비스,젠틀맨호텔,1,AC완속,경기도,양주시,경기도 양주시 장흥면 권율로 505,제한없음,흥면 권율로 505,37.7506326403755,126.967727665789
965,제주전기자동차서비스,젠틀맨호텔,2,AC완속,경기도,양주시,경기도 양주시 장흥면 권율로 505,제한없음,흥면 권율로 505,37.7506326403755,126.967727665789
966,제주전기자동차서비스,조종면 공영주차장,1,DC차데모+AC3상+DC콤보,경기도,가평군,경기도 가평군 조종면 현리 410-46,제한없음,종면 현리 410-46,37.8171871350593,127.350042746853
969,제주전기자동차서비스,청담추어정 광주점,1,AC완속,경기도,광주시,경기도 광주시 이배재로 276,제한없음,배재로 276,37.4355356791333,127.229101397205
970,제주전기자동차서비스,청담추어정 광주점,2,AC완속,경기도,광주시,경기도 광주시 이배재로 276,제한없음,배재로 276,37.4355356791333,127.229101397205
971,제주전기자동차서비스,캘리포니아호텔구리,1,AC완속,경기도,구리시,경기도 구리시 안골로85번길 5,제한없음,골로85번길 5,37.5977011980425,127.14048909804
972,제주전기자동차서비스,캘리포니아호텔구리,2,AC완속,경기도,구리시,경기도 구리시 안골로85번길 5,제한없음,골로85번길 5,37.5977011980425,127.14048909804
975,제주전기자동차서비스,퍼스트가든 제1주차장,1,AC완속,경기도,고양시,경기도 고양시 일산동구 탑삭골길 273-9,제한없음,산동구 탑삭골길 273-9,37.7319042350704,126.795665062873
976,제주전기자동차서비스,퍼스트가든 제1주차장,2,AC완속,경기도,고양시,경기도 고양시 일산동구 탑삭골길 273-9,제한없음,산동구 탑삭골길 273-9,37.7319042350704,126.795665062873
977,제주전기자동차서비스,퍼스트타워,1,AC완속,경기도,고양시,경기도 고양시 덕양구 꽃마을로 4,제한없음,양구 꽃마을로 4(고양향동 퍼스트타워),37.5989084885086,126.89239450845
978,제주전기자동차서비스,퍼스트타워,2,AC완속,경기도,고양시,경기도 고양시 덕양구 꽃마을로 4,제한없음,양구 꽃마을로 4(고양향동 퍼스트타워),37.5989084885086,126.89239450845
979,제주전기자동차서비스,퍼스트타워,3,AC완속,경기도,고양시,경기도 고양시 덕양구 꽃마을로 4,제한없음,양구 꽃마을로 4(고양향동 퍼스트타워),37.5989084885086,126.89239450845
980,제주전기자동차서비스,퍼스트타워,4,AC완속,경기도,고양시,경기도 고양시 덕양구 꽃마을로 4,제한없음,양구 꽃마을로 4(고양향동 퍼스트타워),37.5989084885086,126.89239450845
982,제주전기자동차서비스,플라워모텔,1,AC완속,경기도,의정부시,경기도 의정부시 평화로551번길 11,제한없음,평화로551번길 11,37.740960700272,127.046435852504
985,제주전기자동차서비스,한길카서비스,1,AC완속,경기도,의정부시,경기도 의정부시 평화로 145,제한없음,평화로 145(호원동 468-2),37.7048806398319,127.047810650894
986,제주전기자동차서비스,한신트리플렉스 A단지,1,AC완속,경기도,안산시,경기도 안산시 단원구 풍전로 37-9,제한없음,원구 풍전로 37-9,37.3253239521613,126.788661803578
987,제주전기자동차서비스,한신트리플렉스 A단지,2,AC완속,경기도,안산시,경기도 안산시 단원구 풍전로 37-9,제한없음,원구 풍전로 37-9,37.3253239521613,126.788661803578
988,제주전기자동차서비스,한신트리플렉스 A단지,3,AC완속,경기도,안산시,경기도 안산시 단원구 풍전로 37-9,제한없음,원구 풍전로 37-9,37.3253239521613,126.788661803578
989,제주전기자동차서비스,한신트리플렉스 A단지,4,AC완속,경기도,안산시,경기도 안산시 단원구 풍전로 37-9,제한없음,원구 풍전로 37-9,37.3253239521613,126.788661803578
990,제주전기자동차서비스,한신트리플렉스 A단지,5,AC완속,경기도,안산시,경기도 안산시 단원구 풍전로 37-9,제한없음,원구 풍전로 37-9,37.3253239521613,126.788661803578
991,제주전기자동차서비스,한신트리플렉스 A단지,6,AC완속,경기도,안산시,경기도 안산시 단원구 풍전로 37-9,제한없음,원구 풍전로 37-9,37.3253239521613,126.788661803578
992,제주전기자동차서비스,한신트리플렉스 B단지,1,AC완속,경기도,안산시,경기도 안산시 단원구 풍전로 37-24,제한없음,원구 풍전로 37-24,37.3262376934201,126.788765867437
993,제주전기자동차서비스,한신트리플렉스 B단지,2,AC완속,경기도,안산시,경기도 안산시 단원구 풍전로 37-24,제한없음,원구 풍전로 37-24,37.3262376934201,126.788765867437
994,제주전기자동차서비스,한화리조트 양평,1,AC완속,경기도,양평군,경기도 양평군 옥천면 신촌길 188,제한없음,천면 신촌길 188,37.5669431023713,127.456992583282
995,제주전기자동차서비스,한화리조트 양평,2,AC완속,경기도,양평군,경기도 양평군 옥천면 신촌길 188,제한없음,천면 신촌길 188,37.5669431023713,127.456992583282
996,제주전기자동차서비스,헤센스마트오피스텔,1,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로41번길 16,제한없음,산서구 일현로41번길 16,37.6914499420256,126.76171849956
997,제주전기자동차서비스,헤센스마트오피스텔,2,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로41번길 16,제한없음,산서구 일현로41번길 16,37.6914499420256,126.76171849956
998,제주전기자동차서비스,헤센스마트오피스텔,3,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로41번길 16,제한없음,산서구 일현로41번길 16,37.6914499420256,126.76171849956
999,제주전기자동차서비스,헤센스마트오피스텔,4,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로41번길 16,제한없음,산서구 일현로41번길 16,37.6914499420256,126.76171849956
1009,한국전력,가납공영주차장,1,DC차데모+AC3상+DC콤보,경기도,양주시,경기도 양주시 광적면 삼일로 20,제한없음,적면 삼일로 20,37.8207618851579,126.987347494951
1010,한국전력,가능1동 5공영주차장,1,DC콤보,경기도,의정부시,경기도 의정부시 의정로202번길 73,제한없음,의정로202번길 73,0,0
1011,한국전력,가능1동 제4공영주차장,1,DC콤보,경기도,의정부시,경기도 의정부시 의정로201번길 22,제한없음,의정로201번길 22(가능동 302-16),37.7490555871669,127.031604006212
1014,한국전력,가평소방서,1,DC콤보,경기도,가평군,경기도 가평군 가평읍 가화로 36,제한없음,평읍 가화로 36(213-5 가평소방서),37.8232629218916,127.516447204938
1015,한국전력,가평종합운동장,1,DC콤보,경기도,가평군,경기도 가평군 가평읍 문화로 131,제한없음,"평읍 문화로 131(가평종합운동장, 가평군복지재단)",37.8254310813271,127.506125214946
1016,한국전력,가평종합운동장,2,DC콤보,경기도,가평군,경기도 가평군 가평읍 문화로 131,제한없음,"평읍 문화로 131(가평종합운동장, 가평군복지재단)",37.8254310813271,127.506125214946
1017,한국전력,가평지사,1,DC차데모+AC3상+DC콤보,경기도,가평군,경기도 가평군 가평읍 가화로 169-11,제한없음,평읍 가화로 169-11,37.8340195371283,127.510591994611
1018,한국전력,가평하수도사업소,1,DC콤보,경기도,가평군,경기도 가평군 가평읍 달전로31번길 48,제한없음,평읍 달전로31번길 48(달전리 364),37.8168891144391,127.520531979446
1019,한국전력,감동보금자리요양원,1,DC콤보,경기도,양주시,경기도 양주시 백석읍 중앙로223번길 127-25,제한없음,석읍 중앙로223번길 127-25(가업리 14-73),37.792502360714,126.982169376209
1021,한국전력,경기도교육연구원,1,DC콤보,경기도,수원시,경기도 수원시 장안구 수성로 421,제한없음,안구 수성로 421(536-2 경기도교육연구원),37.296138734885,127.017470648998
1022,한국전력,경기도교통연수원,1,DC콤보,경기도,수원시,경기도 수원시 장안구 수일로191번길 6,제한없음,안구 수일로191번길 6(산1-24 경기도교통연수원),37.3087310127241,127.011341278543
1023,한국전력,경기도교통연수원,2,DC콤보,경기도,수원시,경기도 수원시 장안구 수일로191번길 6,제한없음,안구 수일로191번길 6(산1-24 경기도교통연수원),37.3087310127241,127.011341278543
1024,한국전력,경기북부직할,1,DC차데모+AC3상+DC콤보,경기도,의정부시,경기도 의정부시 용민로 19번길 92,제한없음,용민로 19번길 92,0,0
1025,한국전력,경기북부직할,2,DC차데모+AC3상+DC콤보,경기도,의정부시,경기도 의정부시 용민로 19번길 92,제한없음,용민로 19번길 92,0,0
1026,한국전력,경기상상캠퍼스,1,DC콤보,경기도,수원시,경기도 수원시 권선구 서둔로 166,제한없음,선구 서둔로 166(서둔동 103-25),37.2667762711767,126.985018218555
1027,한국전력,경기상상캠퍼스,2,DC콤보,경기도,수원시,경기도 수원시 권선구 서둔로 166,제한없음,선구 서둔로 166(서둔동 103-25),37.2667762711767,126.985018218555
1028,한국전력,경기전력관리처,1,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 영통구 창룡대로 236-31,제한없음,통구 창룡대로 236-31,37.2935027777008,127.037803331388
1029,한국전력,경기직할,1,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 팔달구 중부대로 120,제한없음,달구 중부대로 120,37.2776340752632,127.02943847597
1030,한국전력,경기직할,2,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 팔달구 중부대로 120,제한없음,달구 중부대로 120,37.2776340752632,127.02943847597
1032,한국전력,고등동 행정복지센터,1,DC콤보,경기도,수원시,경기도 수원시 팔달구 고등로 37,제한없음,달구 고등로 37(153-1 고등동주민센터),37.2734533886636,127.001130430181
1033,한국전력,고등동 행정복지센터,2,DC콤보,경기도,수원시,경기도 수원시 팔달구 고등로 37,제한없음,달구 고등로 37(153-1 고등동주민센터),37.2734533886636,127.001130430181
1034,한국전력,고양종합운동장,1,DC콤보,경기도,고양시,경기도 고양시 일산서구 중앙로 1601,제한없음,산서구 중앙로 1601(2320 고양종합운동장),37.6763870931783,126.742072909129
1035,한국전력,고양종합터미널환승주차장,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 일산동구 중앙로 1036,제한없음,산동구 중앙로 1036,37.6431782758332,126.789661775652
1036,한국전력,고양지사,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 일산동구 장백로 39,제한없음,산동구 장백로 39,37.6413845925483,126.787796420408
1037,한국전력,고양지사,2,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 일산동구 장백로 39,제한없음,산동구 장백로 39,37.6413845925483,126.787796420408
1038,한국전력,고양체육관,1,DC콤보,경기도,고양시,경기도 고양시 일산서구 중앙로 1601,제한없음,산서구 중앙로 1601(2320 고양체육관),37.6763870931783,126.742072909129
1039,한국전력,고양체육관,2,DC콤보,경기도,고양시,경기도 고양시 일산서구 중앙로 1601,제한없음,산서구 중앙로 1601(2320 고양체육관),37.6763870931783,126.742072909129
1042,한국전력,곤지암 공영주차장,1,DC콤보,경기도,광주시,경기도 광주시 곤지암읍 곤지암천로 294,제한없음,지암읍 곤지암천로 294,0,0
1043,한국전력,곤지암 공영주차장,2,DC콤보,경기도,광주시,경기도 광주시 곤지암읍 곤지암천로 294,제한없음,지암읍 곤지암천로 294,0,0
1044,한국전력,곤지암 전기버스 충전소,1,DC콤보,경기도,광주시,경기도 광주시 곤지암읍 평촌길 12-125,제한없음,지암읍 평촌길 12-125(삼리 612-52),37.3595732173541,127.324150342676
1045,한국전력,곤지암 전기버스 충전소,3,DC콤보,경기도,광주시,경기도 광주시 곤지암읍 평촌길 12-125,제한없음,지암읍 평촌길 12-125(삼리 612-52),37.3595732173541,127.324150342676
1046,한국전력,곤지암 전기버스 충전소,4,DC콤보,경기도,광주시,경기도 광주시 곤지암읍 평촌길 12-125,제한없음,지암읍 평촌길 12-125(삼리 612-52),37.3595732173541,127.324150342676
1047,한국전력,곤지암 전기버스 충전소,5,DC콤보,경기도,광주시,경기도 광주시 곤지암읍 평촌길 12-125,제한없음,지암읍 평촌길 12-125(삼리 612-52),37.3595732173541,127.324150342676
1048,한국전력,곤지암 전기버스 충전소,8,DC콤보,경기도,광주시,경기도 광주시 곤지암읍 평촌길 12-125,제한없음,지암읍 평촌길 12-125(삼리 612-52),37.3595732173541,127.324150342676
1049,한국전력,과천동주민센터,1,DC콤보,경기도,과천시,경기도 과천시 과천대로 608-17,제한없음,천대로 608-17(538-1 과천동주민센터),37.4483739839749,126.995395218689
1050,한국전력,과천시민회관,1,DC콤보,경기도,과천시,경기도 과천시 통영로 5,제한없음,영로 5(6-2 과천시민회관),37.4281927195572,126.989152418475
1051,한국전력,과천시민회관,2,DC콤보,경기도,과천시,경기도 과천시 통영로 5,제한없음,영로 5(6-2 과천시민회관),37.4281927195572,126.989152418475
1052,한국전력,과천시민회관,3,DC콤보,경기도,과천시,경기도 과천시 통영로 5,제한없음,영로 5(6-2 과천시민회관),37.4281927195572,126.989152418475
1053,한국전력,과천시민회관,4,DC콤보,경기도,과천시,경기도 과천시 통영로 5,제한없음,영로 5(6-2 과천시민회관),37.4281927195572,126.989152418475
1054,한국전력,관문체육공원,1,DC콤보,경기도,과천시,경기도 과천시 중앙로 294,제한없음,앙로 294(3 관문실내체육관),37.4413642140612,126.996345650354
1055,한국전력,관문체육공원,2,DC콤보,경기도,과천시,경기도 과천시 중앙로 294,제한없음,앙로 294(3 관문실내체육관),37.4413642140612,126.996345650354
1059,한국전력,광적농협 경제사업장,1,DC콤보,경기도,양주시,경기도 양주시 광적면 광적로 145,제한없음,적면 광적로 145(석우리 376-2),37.830656847308,126.978289196218
1060,한국전력,광주시 전기버스 충전소,1,DC콤보,경기도,광주시,경기도 광주시 장지동 307,제한없음,지동 307,37.3886218891802,127.24590632714
1061,한국전력,광주시 전기버스 충전소,2,DC콤보,경기도,광주시,경기도 광주시 장지동 307,제한없음,지동 307,37.3886218891802,127.24590632714
1062,한국전력,광주시 전기버스 충전소,3,DC콤보,경기도,광주시,경기도 광주시 장지동 307,제한없음,지동 307,37.3886218891802,127.24590632714
1063,한국전력,광주시 전기버스 충전소,4,DC콤보,경기도,광주시,경기도 광주시 장지동 307,제한없음,지동 307,37.3886218891802,127.24590632714
1064,한국전력,광주시 전기버스 충전소,5,DC콤보,경기도,광주시,경기도 광주시 장지동 307,제한없음,지동 307,37.3886218891802,127.24590632714
1065,한국전력,광주시 전기버스 충전소,6,DC콤보,경기도,광주시,경기도 광주시 장지동 307,제한없음,지동 307,37.3886218891802,127.24590632714
1066,한국전력,광주시 전기버스 충전소,7,DC콤보,경기도,광주시,경기도 광주시 장지동 307,제한없음,지동 307,37.3886218891802,127.24590632714
1067,한국전력,광주시 차량등록사업소,1,DC콤보,경기도,광주시,경기도 광주시 포은대로 692-6,제한없음,은대로 692-6,37.3871868153773,127.245958099967
1068,한국전력,광주시 청소년수련관,1,DC콤보,경기도,광주시,경기도 광주시 회안대로 350-17,제한없음,안대로 350-17(광주시 청소년수련관),37.3854566860041,127.235868161118
1069,한국전력,광주시 청소년수련관,2,DC콤보,경기도,광주시,경기도 광주시 회안대로 350-17,제한없음,안대로 350-17(광주시 청소년수련관),37.3854566860041,127.235868161118
1070,한국전력,광주시보건소,1,DC콤보,경기도,광주시,경기도 광주시 파발로 194,제한없음,발로 194(광주시 보건소),37.4164309113198,127.250721806748
1071,한국전력,광주시청 공용전기차충전소,1,DC콤보,경기도,광주시,경기도 광주시 행정타운로 50,제한없음,정타운로 50(570 광주시청),37.4292876633623,127.255069212664
1072,한국전력,광주시청 공용전기차충전소,2,DC콤보,경기도,광주시,경기도 광주시 행정타운로 50,제한없음,정타운로 50(570 광주시청),37.4292876633623,127.255069212664
1073,한국전력,광주하남 교육지원청,1,DC콤보,경기도,광주시,경기도 광주시 광주대로 178,제한없음,주대로 178(240-1 광주하남교육지원청),37.4227958268168,127.259180876319
1075,한국전력,구리 제7공영주차장,1,DC콤보,경기도,구리시,경기도 구리시 벌말로129번길 64,제한없음,말로129번길 64(토평동 977),37.589687146936,127.145769231031
